Flue_Gas_Flow_kmolhr,Inlet_CO2_mol%,Absorber_Temp_C,MEA_Concentration_wt%,LG_Ratio,CO2_Capture_Efficiency_%,Reboiler_Duty_MJ_kgCO2
97.7324178213292,10.449751680867154,35.55488133482916,33.09487228851135,3.1331801300920774,60.06911207621033,4.614790239755434
126.113430830023,9.953215014219165,62.73173287644443,28.47493534252529,2.1804265971345824,45.0,5.01490910242887
159.18077865170645,10.41000672221767,62.01543533314141,25.0754078602033,3.366861980446106,45.0,5.017011629618144
225.5132647902564,11.521260613822886,54.690465955095874,21.329690195279,6.240835241468819,45.0,5.224698373349934
231.29457619581305,10.10585490983522,39.20934968519403,39.14013087566418,3.0853903572523604,45.0,5.531710363549012
152.58930958181423,14.057141183876784,52.66355495196699,28.826125538738843,4.273816619637043,49.9358961939388,5.701547123585941
179.18067378886042,9.697130668882998,34.35199671585988,24.23617445192907,5.859922557041727,45.0,5.587399790117326
221.89412226875325,8.9287390477062,46.583141429113695,37.18021072612041,2.263696344704748,45.0,4.904044698311754
231.6712280609896,13.546406359638564,45.74289484476456,33.59078996744146,2.25594429863902,45.0,5.998393483914171
120.63402626638054,13.880148486072535,48.006325440797625,35.0769438163857,3.3251762196658152,45.0,5.414394686863685
207.2265108319884,8.926230000376481,36.72418056204046,30.278035358752824,4.120509435793736,45.0,5.037644049145587
81.3063587296823,10.008794601924986,31.63955564875883,34.036557704097305,2.651734100339086,45.0,4.675984235692288
175.62982182366733,8.439623268790058,39.13206928702499,38.884907970991634,3.359332516201671,53.28874964594341,4.453368172761578
185.711733547387,14.290760928772569,61.21348077597146,33.337631940819215,2.3649756840360463,68.97220526355612,4.785142437745043
100.06928947827603,15.962097773238987,50.20469998741261,29.13753717445649,4.865406334065422,45.0,6.583738359471738
152.39519441166624,11.985458104282849,45.84021354479645,22.250663944937862,4.972664219558684,71.65462649107025,3.589192872456721
155.96238063341752,12.55679710625078,30.82863631856483,23.560242015104027,4.7091014859050855,58.04940890193839,4.962387449351566
103.99788779112936,15.920265792750868,45.31349808225504,26.66520980953897,2.5315739492184477,45.0,6.569338248670151
248.0414355207797,13.648169188968376,61.20259228058087,37.39352936370624,5.394863163188108,45.0,5.933500844594796
249.5283512425968,13.627381783893815,49.66529829385165,22.681630302720134,5.569809032547551,45.0,5.366360586378788
87.08448391555439,15.709333379973838,53.25346984114234,28.891856148114897,5.316608347556233,71.00308828705009,5.666825728401981
247.79612697220853,8.576185472778882,44.47831572867988,28.342771949267537,6.434587345646665,55.22028820514311,4.108029975871776
138.7920030294595,15.486953944925355,61.61458323481189,24.83892768021282,5.881001887411765,64.58733306465541,5.334773088254253
230.68671974027671,15.118483098404557,36.36341180683301,33.69679223634003,4.553142534352612,91.61537599825364,3.956487514940679
101.0842480493026,10.24160807635611,59.30022788369864,24.36904020248757,3.294178451884557,54.27183736134899,4.179049195055264
233.00015644823225,15.84512110690875,52.013845923284265,38.57616119206582,4.554214698077423,88.67157957235602,4.471599685821994
181.48547214302192,10.509610035088132,56.45223358519396,28.853602597116108,2.224945158677908,45.0,4.345236836551798
100.56287808070256,9.943555322693207,62.70393637292612,31.44944818345447,2.681078576859018,45.0,5.574349141416105
243.1299847642958,13.553931929327774,32.42907387282784,36.2080771930858,3.78206645143162,45.0,6.045512748477497
116.99159049190922,8.371412316801072,33.2125518394925,22.78296441900201,5.946604331990148,50.34302721471966,4.558719317742803
101.3235019602302,14.162782062100476,61.10905801231381,33.4676494933251,2.599851018999405,73.32503592671188,4.492900136743405
173.72458575041398,11.548304180978462,61.01966712417027,35.691005888817486,3.21518678773016,45.0,4.691252508174632
172.2279706862102,9.647578940356327,46.330548720011855,39.2166612910758,2.701373051901932,72.93766047964546,3.7081809392930905
244.45618376406264,10.371926970397244,50.988756997619305,26.35381082626043,2.0666698624825504,45.0,5.150862476013547
246.59295356293805,12.42962507131076,54.96023691252907,35.10771202157917,3.56480521415312,45.98206755784396,4.451795692745916
174.31751079438055,15.834711158683769,33.15542519475291,32.61998122540612,6.454655278326411,89.14632988955567,5.041738174205036
166.8395112672627,11.896875984525202,50.84918208544589,29.9834283060385,5.978509910946479,57.72927007855979,4.289295533612965
236.7987562257201,12.06792542436331,55.82290650136689,39.43000705340644,6.444915346756377,45.0,5.741705895894841
137.28223776430002,14.558208274875202,32.154747539615386,34.00651447841003,6.397875620558151,95.28225233267382,3.823752097544908
195.229263562264,11.21219583803163,45.43418003570253,20.307518435405044,3.050131884133691,45.0,5.180846366185316
100.17813315216584,8.50355047612691,42.57832551227482,26.23475379696861,5.352752914686812,78.13370572319378,3.585199032544506
203.40520893958384,14.231995516376308,40.2217220465096,24.234001735898,4.009662139210422,53.8560946777376,5.2154396552134745
186.86690487898457,13.186490152323312,59.13056756220169,30.01582310817352,4.799765493127943,45.0,5.544320649251162
138.48928024452118,11.747330904963103,60.087972762573,31.393339075224304,5.167903930721547,60.57812710719729,4.59559885266598
204.9120599242974,15.221537261274934,60.69693322151264,29.260258986618595,3.0994801702155703,51.38124402733881,5.67277469889443
92.75868123367914,12.528064395774116,37.68935401976761,23.501051874255136,4.495144170447163,45.0,4.519543747697923
106.94188481530696,8.80617720677031,36.79693419215933,39.10625425514242,4.50848927397535,73.3023806620199,4.007214612431216
218.95872121407464,12.131148920417344,55.929180520779525,34.78537955877812,4.577171158113617,45.0,5.368636547015147
214.1949889332609,9.024027915545073,58.74846086380409,38.54919587068935,6.089672368417333,57.65325405599493,4.957763625482926
192.31222940770544,11.940722212303044,33.58951253303521,30.460796614365066,4.160881613007998,76.60815815606522,4.281574072075653
163.45498886735254,9.95732547454586,30.703314554970657,38.725170052497305,6.290575156349512,86.00943239076342,4.005123705474444
178.99656572593796,9.544168536311242,44.23824082328277,21.535618585094145,4.161192976757876,45.0,4.739751718260363
108.52933693323725,10.853512243770526,50.16287212640415,27.66759032071726,4.513682324672589,67.36398675992032,3.980507611017284
208.5154078369435,12.147323444405972,42.96133321378479,28.35227439002589,6.130074804276913,91.93991571228392,3.3239469422676144
100.73286666273196,13.736393017770798,43.32390814527187,38.46865077979024,2.9157570756591404,45.0,5.705973905781835
82.8986357208056,11.241315531817062,37.70034531238544,30.0598995338431,4.07542456710698,94.22291815274887,3.044135627212375
167.52479793317417,8.719003983514359,49.16964535934135,23.466536135091253,6.190970172452435,45.0,5.369066530365519
109.11604817454804,14.914688328864418,59.2142134943948,30.2876062980466,2.9875957744526875,45.0,6.490621247502432
231.2579826315541,9.198110690478734,45.680024870014826,27.305431016857693,5.161811554508532,45.0,5.403094508937219
146.51441351704148,10.513219142397062,35.24652999803856,21.681329529453688,3.612384565066429,45.0,5.497190892421169
140.30160013620016,10.115190317043565,61.99026862314497,27.91002125217835,2.3161099938166663,45.0,4.6139398880976445
141.27356489114285,8.945331367295498,60.73249477488807,34.46153012972531,2.152200001957212,45.0,5.099949867857674
172.46217702530447,9.694160197679496,46.78256627228615,31.54968488746975,2.604888805828172,68.4164026758666,3.6559975581577246
162.77939720147094,11.975346952124188,49.44618559166098,38.33579682053784,3.144506256779321,61.3391338542719,4.769706148043647
249.55698663218263,10.090243264345808,59.57914511124564,38.27459862773768,4.556673005835689,45.0,5.744088441180114
134.6485468079704,15.246061215113173,56.77489315810468,26.18481118057993,4.684231039313063,62.10381798835238,5.453770484865368
190.275730820856,14.04187056297717,30.057866307014965,25.575634813998825,6.389998094928715,75.51126293915446,4.073089306134614
203.55559670105453,10.297305581107098,37.57529124124246,36.38867979556,4.892943480191918,68.87790114576376,4.357908926808275
237.4689071318944,8.624095282146376,53.37077386339003,34.368284113103314,4.240806120597085,45.0,5.627854741122801
122.27964350510378,10.409521526378953,38.105507090727954,30.09821293117517,2.550192685787274,45.0,4.540410532098996
89.29393851797425,13.584123275518367,41.37193201399223,35.072522837999045,5.490362515178781,96.01533935999628,3.3851266688049906
83.80561256078546,8.532773093201456,51.506773539492265,33.22557653706243,3.844450749384501,45.0,5.7507497774893706
116.61625762542006,9.16606157794324,46.27313597083073,24.464483005651065,4.90355916935444,45.0,4.902692485115448
192.05044032537165,8.556464635949943,31.26319368232194,28.57974848608859,2.208706443829425,45.0,5.51567315671141
202.80180733967757,8.914943826330116,49.652366166241606,30.93823372027137,5.475989676277103,45.0,5.400949536422042
200.77861877659348,14.84415896905366,35.48186410339795,30.372589038488464,4.61927530798866,56.70662969982596,5.550312403697173
249.283149736681,8.882201368676906,51.35658359521251,26.921877326214663,3.213262458849801,45.0,4.923656294256254
103.99059499801864,14.522600464911395,31.947560179771187,27.904255915591964,6.114637517737762,45.0,6.467281778057494
155.4327984567093,8.221979854071595,50.12771057151094,34.9607083231615,5.68264299603636,45.0,4.760147163480967
82.73523391651963,8.458385835748286,45.76594185905596,39.3020358561774,5.55803750160352,45.0,4.490367362318633
219.17579893192053,12.842648645092776,52.28437813390366,29.98939454411093,2.6724538446677744,45.0,4.857322680979697
220.1282851331892,14.001152317062784,45.14372146372111,39.81023144502218,4.186901938608285,75.97989697221095,4.617622170385569
128.02704830794576,13.155641397133264,49.92629432605011,27.331217681568084,4.347942588943358,52.47022013391203,5.015318476884442
248.97793030092652,9.848252662064954,48.145461426326825,29.645418325968237,4.201689360291214,45.0,5.52279857121566
183.96468524615895,13.816613287607492,30.99725803025285,23.49791996924032,4.809080971997888,86.14617592512894,4.271883176491464
89.3543002215019,10.603088661208083,34.418039501893034,36.06343635602529,4.500891556561964,90.91070405764324,3.4166666746763035
104.4652515782632,10.554524969021706,38.14797238990427,37.14039607891958,2.511527866523552,68.00591284489217,3.856233235014599
83.19980841584001,14.365237404994671,50.62624754111821,29.654574337479065,3.575109657250681,45.0,5.989038455275315
91.07500642163744,8.79068170870333,62.823726481431706,38.08111072283826,2.645797242419068,45.0,6.036872271426066
107.34570305353697,8.157747669787069,31.76973439205203,28.312178403009785,5.884047800806418,83.10002937542751,3.2124881716044604
240.878618540009,11.53984814253056,38.40900403677061,28.763869017421897,2.937780848158434,53.58309149534167,4.838850970823918
207.345288587814,8.451992395368919,36.088742600920746,20.90150145339549,6.34443048585644,45.0,5.776727163384573
109.52543197709522,13.630459354779653,62.2381993089156,35.683924329451365,3.689894097033708,65.64106067916538,4.782745186748251
105.61958031286493,15.042670594417206,54.208993308571685,35.95046130659273,5.03496378289803,51.85155685881582,6.622379961513088
189.7261620818394,8.284018423716253,45.27706938172791,29.28284102565069,5.292743877989725,75.59152777626453,3.808052921185214
126.40255924028304,8.796905087033306,38.81117965948328,21.8257479468904,3.8155585907820826,45.0,4.996329859144069
109.70929444182424,14.46161574314553,47.76168149349654,24.0666766401689,3.12982160924517,63.00383827389122,4.797571629816099
147.15883590729612,11.105421344979272,43.98655940090077,39.3846622754378,3.677662258209149,45.0,5.815248720898456
249.15088430119457,12.48543431274276,59.15275782421912,29.26788511474899,3.073324166775598,45.0,4.647094609977104
112.82049730490894,13.11575799564636,56.93212480563293,22.88770718165528,6.222351408308449,45.0,5.798083307013858
202.87450955076207,14.370833470003536,40.06221574226323,23.9321165996762,5.263009212098095,45.0,4.9747431287535
244.6905711390134,14.806807903676315,35.66835310607432,23.23839673689004,3.6249615442131473,45.0,5.171609649596819
172.3971973130641,9.006510584653046,63.93315940492347,37.195630713845546,2.439348916108516,45.0,4.774663921745243
241.3424874471588,9.147371146637568,61.277541346076944,33.73252115035558,2.4814102494243846,48.272649528652046,4.770004208192336
149.25737510058138,10.952945539361416,39.158941338054646,28.6005020516906,5.681465771736041,81.0630088742743,3.343132465387243
238.60840880251556,11.73763419952477,42.25759316472077,27.222605929402302,2.866701102958905,45.0,5.664536987669241
121.19484754921862,8.956543653408994,59.01281859966254,28.284231563056537,2.9870833321018653,45.0,5.9436301164821295
118.59737098334637,11.816598318932028,62.11599934297298,24.847671835051923,3.661052956635393,45.0,5.829444752994972
192.000056954194,8.579629866508187,48.71524282438658,26.37937906703284,4.738843553108013,45.0,5.367882093021272
163.5554845822594,14.085713072884108,58.23714078553466,28.659215445853697,2.8985283901580385,45.0,5.263676614687455
139.71161938328137,12.21855318469504,64.36183084457198,29.35508314183734,4.125107246174758,61.69978261533123,3.63655584263768
98.68899894803504,10.103875355354456,59.582463026071935,21.78748115486045,4.226685876276994,45.0,5.195726275663515
130.27288312357905,10.498859714214271,49.772026664471696,29.964947890568222,6.005383792148173,45.49981381617416,5.199337403263294
113.78925801249837,8.513442257744654,64.49219986141192,30.18736843769876,2.310703543559216,45.0,5.592606461614997
248.67159148953036,12.434168536112123,45.688174721390496,26.173114599127697,3.645994193333876,45.0,5.550586249984759
187.74792752363004,12.62757665571377,52.63384916647654,21.04917054462704,2.744175364620708,45.0,5.473868288317643
200.44367881216823,14.77662073952213,55.784414712982,28.87362048655148,2.575640929352832,45.0,6.08643883468568
232.140899221113,11.077523379573954,35.21433107975421,38.0683343614469,3.997752987757538,45.0,5.296680436123102
147.22381164977247,12.239890577813274,52.32506224023343,38.87356154625922,5.891512145808257,95.0026698805657,3.302262632860125
203.3831732328407,8.976093020257025,51.42243676270432,22.66923962427148,2.8808564100719423,45.0,5.902165784848901
117.25829584119352,11.458287418504836,54.38175212004545,37.01527093875637,3.656707857761365,80.29127007241273,3.246819792343162
205.7048142885525,15.414865789846322,53.662279237879794,32.1661112279862,5.727639094246772,84.59562817499817,4.471023305378477
219.3880768685315,8.788939413313022,34.5720548460176,39.50234126691424,4.475726643017962,45.0,4.83310402617227
100.46420925669746,14.612425925074705,55.81496179135358,32.90402766554031,3.5496576456466675,67.12462057899793,4.957303207759686
110.46880870338912,11.48219264398184,43.32089940518761,37.99979361979662,3.528519124202404,45.0,4.898408663089215
109.0465434164016,14.75142032949651,32.49368409129438,30.73756439136644,4.789928033997949,96.80173237595794,3.935525703789236
208.3317302931412,15.694456166445423,62.935460987527634,31.016419897423248,6.017149901474803,59.45779863723592,6.097799422622902
83.30552326805021,14.261519569378162,32.63130235023555,23.249243044551275,4.245564025954909,45.0,5.836998021364801
119.78230723449911,12.644274353080185,56.10819159321115,35.845845879773975,2.252728786974909,45.0,6.0708622039309805
93.5292851019771,15.225312627407115,64.88135640322943,35.14780882618922,5.968865499275113,69.25967530939371,5.262209893509491
156.84597621790658,9.387655587631349,31.888757018682277,37.4052246772027,6.158375489950152,91.91116503967164,3.1903347400463264
201.4577627309872,14.921621794150996,62.76538670241865,38.87885033556912,4.107887805112865,62.63393178334689,4.9139727224087615
223.5804486355536,15.238662102515114,51.67750982768055,26.09548127363517,2.2807973818090184,67.54177054476061,4.7676087368155855
158.91758375920324,13.489377284983195,57.176031064384816,37.24262504113263,2.4037787183972483,45.0,6.289919273346621
236.5935394951016,13.3113364568385,35.82266631151005,27.23207491794987,3.3396625910053594,53.32121304677011,5.27675417597316
91.21821525170915,11.790351538672972,43.81552538570404,31.412012090546337,6.242196105167511,68.9378473229491,4.640509431989862
167.38489204730655,12.38995117648549,42.9899405233609,28.319367704572343,3.697894475079344,45.0,5.559974806756065
243.34954501681875,12.364395245103143,43.61920205903703,23.083869133241997,3.1820095667341644,45.0,4.777641442694357
134.73054061497456,11.964606132396336,52.69511254685934,21.731290464948145,3.023965015353636,45.60049272873773,4.602847893443133
133.11163209853208,11.410522843187168,51.27117366719376,25.87387361437941,2.405580000348002,57.38414548548474,4.320278839728103
126.30013303204156,12.976876221815996,34.27956815623132,34.00943172726522,2.5748433667087323,71.19089545883558,4.781368277775993
249.25217534378135,12.88736911680078,64.95097076645044,29.2266516374088,2.2927061822745776,45.0,5.273256874692679
198.4967392014725,12.248434144444357,57.078208900753296,33.26536047099431,3.0116466701146503,68.35180577569359,4.229325354157044
218.18774911214524,15.98484279428878,44.66957102320214,37.31587000872458,2.97220090029327,74.49057675293956,4.429173153671298
175.3124320040605,11.41716095761403,60.05184892686029,28.614208374152483,3.050949792151388,45.0,5.377640045331472
171.44969496399617,8.717594294547876,54.13382796702691,23.496377604470045,5.0924481581207175,45.0,5.425271679253857
90.24793925817455,9.123399908207643,50.10785227173955,26.94232876876457,3.79587707527815,45.0,5.7785767283993685
180.25614092586352,12.826985791558926,57.59251467518987,36.92819625500134,4.620018251571931,69.66622093262399,4.68394066474171
85.31599791612362,13.3947213841168,57.67376508880542,22.53430555738067,6.48822788277467,45.0,5.790105119242613
155.2684543506621,12.667010556262806,59.78752197937048,34.78177727038869,2.190616658012475,45.0,5.747866370782761
247.92674581252504,15.258839473900448,39.49805869115752,38.88688911110346,2.425788133738363,54.6452412036763,5.910318707539766
227.4535879807362,15.54670317965618,59.69085310219445,38.13660536415512,6.380743872217796,45.0,6.1348046483527945
136.94769814190792,9.711560960915582,59.53591855599409,21.51222014619735,3.522197445495653,45.0,4.859768594363136
233.46215792041343,13.810236128475886,62.644898939314295,27.764452769600137,5.828086267268136,45.0,5.67985550994015
147.25392934043117,14.846149316650408,34.92498387278431,25.694539177792997,2.2024657116350896,45.0,6.139049705264851
211.1314857410936,14.61062839956286,38.76397466103369,26.153614692370063,6.233239401781329,87.1655581459397,4.56635938043724
177.9522757401582,11.681439940272814,32.351761177143786,34.17767440215984,2.7245338632039124,77.62365125299698,3.776634960516817
182.8992134923514,15.459861620312232,56.62786534159712,23.633867228973127,5.590364546234186,48.21183363950251,5.956231469359846
156.30390526418233,11.658262373570278,62.36646840692885,21.64119877739128,2.944909181892636,45.0,4.634543959615461
123.91656030184232,10.351637519980846,41.55573826061415,32.19482142924809,6.289501344517212,49.2846374219951,5.40876513931288
198.09419022673856,8.93724884303666,53.76022920515522,21.806694181302696,5.407856658326886,45.0,4.7461174909775
164.8745074166963,8.552636317079093,41.84881358213584,26.316978567338406,6.112230665755514,47.35051570964957,4.665075032769475
183.7371192792412,12.822048344642216,37.56972590121778,30.16174626794735,4.727402706687606,45.0,6.046437753934631
232.98432728596336,15.643391707426815,57.91661649371184,20.41659081242911,5.228973115461562,76.4854321690961,4.8617811090173575
239.37365727944885,15.022172685615866,45.64229767984139,34.40978410714401,2.516253500127521,65.5438975785324,4.498054288492357
113.43137062471888,9.737605933996225,60.0953649458683,39.92016807561141,6.058028724325306,70.81061965306115,3.962255735611589
119.84635860606376,8.098316728053177,44.54635102535345,27.522184396568804,4.903728294213411,53.13236101982939,4.4795758488162924
91.25891114428264,15.208771532617677,49.27830828218805,34.00200986020826,5.6932956308895,89.19145390405473,4.101544485034864
241.86450729172827,15.770114594360429,39.24168420727106,39.42998289649147,5.421315868148006,45.0,6.707087173789184
203.08380945154835,13.91455621306692,42.63997751604429,39.37283938191183,5.5105944341133775,88.28143506528782,3.8716266243655815
161.7189868843198,10.762593677862942,40.59708394706567,30.80960670482289,3.152468392238508,45.0,5.765175827938386
167.8873344433678,10.71302210409972,39.901641938921,30.96561059710554,2.9431994462906346,56.4943000583414,4.453080307265118
202.10667423664643,14.10303598571085,40.799557798285626,33.010154514415326,6.332263844633076,45.0,5.318226384248012
185.76784437804912,11.885308240172328,52.3841279962887,23.288128288390315,3.199441747035652,51.3096256841295,4.35368942365505
102.52026985281262,10.403609075439412,45.25037668142149,30.785372539849817,4.348776827613028,45.0,4.118380213576288
238.2694013115538,15.080962629995163,53.35067295732559,23.675716740371666,2.486007827481818,45.0,5.879168691612975
215.6918907502068,10.77309078350999,42.22560727369027,20.87228729406496,3.828688785485253,62.43254962526894,4.637497430526382
185.7218078219292,12.01270316277321,61.03678684497798,31.284139524682026,2.281395837322422,45.0,4.9153332464428106
110.7065461461138,10.531692716122125,44.32493658738729,22.256427438036447,3.4352329855971098,45.0,5.395024690596342
221.5298801906375,15.629669474243505,59.21967571310711,27.207180115400277,6.098150177418283,84.12279629576223,4.984853823494664
83.25405122212797,11.709516147341532,51.70746856431975,29.7047469441164,6.259325037712016,96.22744709663142,3.0787176990728606
231.6119002468143,15.702966825950613,44.45675971410354,22.13490884638006,4.893988060450885,62.058995215052114,5.489624599052384
111.26133894072336,10.577501775138488,44.895026445263404,22.36719241041965,3.4467272481007054,45.0,5.310336637232006
214.1195095110469,13.936838297079198,35.549505209687744,31.42954538005644,2.357817056836637,45.0,5.944649017164263
131.1422530767574,12.498262520602877,61.14516658990068,20.702580325217987,2.340213420035892,45.0,4.975294388003807
237.00734872794592,14.767806308499306,35.68922677203748,23.6313931227435,5.565470508816534,58.46472706967694,5.146963126237768
145.9217452325978,12.56699654573394,60.32190925085264,28.290980618545227,6.140845099052678,50.73475348957957,4.825959102982237
144.78708764618136,11.240910085987776,60.25845606500226,39.647656786513934,5.036650098223561,49.39861576279755,5.355370298575076
124.85270240150432,14.394304071718754,58.30814917489056,28.587726968534028,6.054921782277906,87.19004342130039,4.0715849105125
184.52320341008323,10.727846157475849,54.366690824971045,32.97357164449582,2.9214925147934894,45.0,5.377400634465829
195.0290349772206,15.302095257123028,58.64358282970757,33.617363915523185,6.213467539330802,89.70706097424701,4.397241909689806
98.27762976832756,9.471677707559612,46.73694495583149,20.55613608394501,5.7424595113651815,45.0,5.900547061034006
234.0397107042089,15.128342146232988,48.04501415932832,36.98193246672197,4.755172903603162,45.0,5.263643447128642
160.63094853661875,9.532658670089596,55.36694454390256,24.983030728717715,5.389373494842285,45.0,5.601556325825548
92.28889515970036,14.16841224900758,59.85061909161463,26.248090202286168,2.18577609190254,45.0,6.504072051340579
131.9028824109637,10.924009033149826,38.29540465813635,24.29210721982332,3.310480242788768,45.0,5.678245254236472
248.2928358645212,9.034231276554047,46.471416952762254,21.850725736049387,2.2630533572046803,45.0,5.60847778987443
220.44030699421225,10.612042386232858,62.98965038095414,27.84912286769776,4.505501181360096,68.7468610529153,3.808588608362858
178.09608698232125,14.9404272699228,39.92347433420511,36.39750620450428,2.44935962888084,45.0,6.005325771402703
233.93340217912288,8.421840071286729,52.76799349445192,26.402569916117244,3.51275768670629,45.0,5.681563253745964
136.78052826419196,13.566737996758974,55.22493496299442,34.68618709156613,2.7434613424542134,45.0,4.868994751113643
205.64179795839945,14.553788912186246,38.50830072056673,27.541474211248165,2.2397753694281963,45.0,6.1332426935765305
201.05347197112323,15.693807199648806,45.35044630298648,35.75769679277239,5.132673087299919,45.0,6.561602972006122
82.2760003198297,13.814371939788042,50.43746193506586,31.19446930881071,4.665608903561516,56.30967659478492,6.101880509378261
137.42048221643762,12.482506025729494,54.33013000993327,20.68266341113844,3.2025792492429805,45.0,5.612207638942719
86.61765617928548,11.393508451170083,58.7690792283253,26.6266474266916,3.905385528587069,45.0,5.351997439442242
206.22428242813305,12.770113208516936,62.7156866333109,35.72418542602925,4.774989670818221,45.0,5.720287390334363
119.02766590425622,9.895598142122129,48.09233943521334,34.72609802225718,4.389332693098545,88.7367079035477,3.666059044049131
105.179826743459,15.933720179779002,45.14118032681811,36.601155794140055,2.786502892310589,45.0,6.313302597159705
95.89084266945676,10.475610967819112,62.81528075102886,37.0650057817343,2.350923615936493,45.0,5.628314292909193
218.47493185903303,14.47574596593471,48.657305530139794,28.50633533804021,2.683442289618675,45.0,5.557664230744996
130.8466762232966,10.416118891268123,51.20829639816935,21.29575560364689,5.028017444402103,45.0,4.553466490738495
215.72412903165952,14.604761408946334,54.38672141027711,39.74056715122941,6.413442895242288,85.1054834809849,4.026094085081443
176.58356930993128,8.63520814010337,36.69429862070761,34.03776977834028,4.456053775784671,45.0,5.31345873872125
99.86512535806624,12.72587682682284,61.179429329415655,32.2765335865186,6.138237204387832,45.0,5.092990743168986
159.0031823631269,12.44024493131235,59.504868518516574,25.95713968476534,5.5846100053404975,49.58009338853513,4.951333429120194
140.07869361576678,12.53849199238369,51.39597164311863,34.82031228161296,3.662247953333833,52.66206852287444,5.72000453810709
119.51502885380025,13.045487266296655,49.89336125308313,25.654322453042145,2.8049818909527877,80.04822209168985,3.808111732135671
84.17787783618988,14.53126885032039,32.74779782093124,21.671200277845283,2.939537243278,61.411514751163445,4.920296750864347
163.27593945276774,13.14536170958442,30.658294720555357,28.25002490706081,6.069473655741429,45.0,4.825246628481301
170.09156602709345,8.453185596749076,63.09100228234501,26.91872347011943,2.6162714890886027,45.0,4.194055933604565
136.5337671458471,13.13157010069746,44.26317758537192,29.55211448198524,3.690939250350575,56.31611737057124,5.576029707117428
144.6079514109224,10.022913028025334,33.01451952765901,34.80739459123203,4.213865449497149,82.50732800975265,3.8955811072228927
98.87904999433545,11.430316607572362,60.12506642811351,37.66866698441441,2.2197306490979023,45.0,5.300407244631905
104.45135353429356,10.454508062609772,34.17876432537865,24.526124476573354,5.299052969123346,45.0,5.718456201240187
200.69718417592475,9.86886188061191,61.22629203743004,28.03585916917404,2.230373334816392,45.0,5.43246217546927
169.17464530874412,13.825452499046946,53.860086845682886,20.980946469282443,5.496684119634056,45.0,6.028913868217332
230.0515165907127,12.87983126032846,58.02242316554859,39.04619016836096,5.291817135196201,58.53407925667666,4.788369641702122
185.4687790752137,10.01344639066517,33.84756204509626,37.54269895251516,6.13095449403079,91.21497002609895,3.8048222720819047
