F_G,y_CO2,T_in,L_G,L,C_MEA,T_reb,alpha_lean,P_abs,capture_efficiency_pct,rich_CO2_loading_mol_mol,specific_reboiler_duty_MJ_kgCO2
225.5132647902564,11.521260613822886,54.690465955095874,6.240835241468819,1151.1138774464823,21.329690195279,108.11915174565976,0.27480916258808796,1.1324698352098908,45.0,0.5766669481940419,5.224698373349934
231.29457619581305,10.105854909835221,39.20934968519403,3.0853903572523604,556.7424503806683,39.140130875664184,122.81025381252823,0.25733381159444013,1.1201421337166941,45.0,0.560405672595561,5.531710363549012
152.58930958181423,14.057141183876784,52.66355495196699,4.273816619637043,1316.6217884742416,28.826125538738843,105.87275837142994,0.28991289732215453,1.3164498043379926,49.9358961939388,0.5903368043061433,5.701547123585941
179.18067378886042,9.697130668882998,34.35199671585988,5.859922557041727,547.3541684194398,24.23617445192907,117.58764419375105,0.28120662599113844,1.2210192004394975,45.0,0.5733345674867991,5.587399790117326
221.89412226875325,8.9287390477062,46.583141429113695,2.2636963447047473,710.2065964867924,37.18021072612041,105.40983172022042,0.2497425089212178,1.2952501716221643,45.0,0.5508402745976559,4.904044698311754
231.67122806098962,13.546406359638565,45.742894844764564,2.2559442986390197,880.1424444214091,33.59078996744146,124.77690166978547,0.2550290230264747,1.1480008336214758,45.0,0.5581799809192826,5.998393483914171
120.63402626638054,13.880148486072535,48.006325440797625,3.3251762196658152,195.499483901936,35.0769438163857,121.82511930925556,0.1927446466390242,1.3610704847873594,45.0,0.47874464663902416,5.414394686863685
207.22651083198838,8.926230000376481,36.72418056204046,4.1205094357937355,266.96590619000295,30.278035358752824,116.27335606982403,0.2268103558833448,1.0315198570139157,45.0,0.5248279231580624,5.037644049145587
81.3063587296823,10.008794601924986,31.63955564875883,2.6517341003390866,425.7134127379112,34.036557704097305,123.79561111907465,0.16227050141591767,0.9647719044140141,45.0,0.44827050141591773,4.675984235692288
175.62982182366733,8.439623268790058,39.13206928702499,3.359332516201671,778.2047690580129,38.884907970991634,108.43202059584252,0.21951251811051486,1.1387940810320472,53.28874964594341,0.5350946625261037,4.453368172761578
185.711733547387,14.290760928772567,61.21348077597146,2.3649756840360463,1413.0203370070963,33.337631940819215,128.1624847582479,0.1736886684109768,1.2547276727619434,68.97220526355612,0.538305389226157,4.785142437745043
100.06928947827603,15.962097773238987,50.20469998741261,4.865406334065422,291.5343883021902,29.13753717445649,110.13580512597616,0.29676596869283345,1.3899868357298488,45.0,0.5827659686928335,6.583738359471738
152.39519441166624,11.985458104282849,45.84021354479645,4.972664219558684,898.6854399693195,22.250663944937862,107.09298118853178,0.19448202022906622,1.2847448528944378,71.65462649107025,0.5559158992884563,3.589192872456721
155.96238063341752,12.55679710625078,30.82863631856483,4.7091014859050855,1269.0721009408724,23.560242015104027,113.88507027373655,0.25527075870375643,1.2495653339842887,58.049408901938385,0.5794242960958024,4.962387449351566
103.99788779112937,15.920265792750868,45.31349808225504,2.5315739492184473,582.6704709907166,26.66520980953897,109.61260667153698,0.29824947237583704,1.0174299545191126,45.0,0.584249472375837,6.569338248670151
248.04143552077966,13.648169188968376,61.20259228058087,5.394863163188108,282.81221464180453,37.393529363706236,129.06585372586156,0.23037289268581318,1.007565417919035,45.0,0.536961594145177,5.933500844594796
249.52835124259678,13.627381783893817,49.66529829385165,5.569809032547551,483.1840541517805,22.681630302720134,108.54153893948947,0.2405894303297491,1.3410800216706145,45.0,0.5474903840906945,5.3663605863787875
87.08448391555439,15.709333379973838,53.25346984114234,5.316608347556233,1122.4581422356869,28.891856148114897,119.09470009171872,0.2644100861956906,1.1927315973225767,71.00308828705009,0.6232187333994309,5.666825728401981
247.79612697220853,8.576185472778882,44.47831572867988,6.434587345646665,759.230932369177,28.342771949267537,105.99747430006501,0.19748143080367228,1.0514724120627004,55.220288205143106,0.5372997792562496,4.1080299758717755
138.79200302945947,15.486953944925357,61.61458323481189,5.881001887411765,613.705008748338,24.83892768021282,123.00729602188316,0.19997377915376688,1.1125398658613184,64.58733306465541,0.540818311734802,5.334773088254253
230.68671974027671,15.118483098404557,36.363411806833014,4.553142534352612,1136.4640134997828,33.69679223634003,123.15663006555621,0.15531262850632963,1.401048017202377,91.61537599825364,0.6063323540811052,3.956487514940679
101.0842480493026,10.24160807635611,59.30022788369864,3.294178451884557,916.7459721309527,24.369040202487575,120.4246448092331,0.1523742167917471,1.3105887271753942,54.27183736134899,0.46433536140352427,4.179049195055264
233.00015644823222,15.84512110690875,52.013845923284265,4.554214698077423,1318.4058768474708,38.57616119206582,117.77907618961015,0.1974376596074952,1.0015853021656702,88.67157957235602,0.6400636056361733,4.471599685821994
181.48547214302192,10.509610035088132,56.45223358519396,2.2249451586779077,789.9028074420371,28.853602597116108,105.50853511972679,0.1895318263629151,1.2658145230774531,45.0,0.48214377551294973,4.345236836551798
100.56287808070257,9.943555322693209,62.70393637292612,2.6810785768590186,1073.799959309829,31.44944818345447,120.85285714727624,0.26861332636106405,0.9543965920014297,45.0,0.5546133263610641,5.574349141416105
243.1299847642958,13.553931929327774,32.42907387282784,3.78206645143162,415.8333581278646,36.2080771930858,122.98417479301283,0.2660022722717087,1.340821686598833,45.0,0.5715595690722108,6.045512748477497
116.99159049190922,8.371412316801072,33.2125518394925,5.946604331990148,531.2964154633852,22.78296441900201,122.3298938863551,0.17305066974112157,1.235667171839626,50.34302721471966,0.4740111459423366,4.558719317742803
101.32350196023019,14.162782062100476,61.10905801231381,2.599851018999405,970.3041862573556,33.4676494933251,114.51976969310765,0.2078468131222617,1.4325785899238903,73.32503592671188,0.573156913717055,4.492900136743405
173.72458575041398,11.548304180978462,61.01966712417027,3.21518678773016,422.4252731651469,35.691005888817486,114.93720692595492,0.19427805927257932,1.0927800890914574,45.0,0.4852602222801663,4.691252508174632
172.2279706862102,9.647578940356327,46.330548720011855,2.701373051901932,1324.1643884447317,39.216661291075795,108.11866374559362,0.20811308944100881,1.2566549241467548,72.93766047964546,0.5799044009529737,3.7081809392930905
244.45618376406264,10.371926970397244,50.988756997619305,2.0666698624825504,321.0397562051246,26.35381082626043,129.1773520230127,0.19469862977969352,1.020389142554623,45.0,0.5005344283701467,5.150862476013547
246.59295356293805,12.42962507131076,54.96023691252907,3.56480521415312,690.6767068992422,35.10771202157917,109.1455580840098,0.17918754656765884,1.047494191768952,45.982067557843955,0.4886645397392212,4.451795692745916
174.31751079438055,15.834711158683767,33.15542519475291,6.454655278326411,1114.2075828426205,32.61998122540612,121.87864460176134,0.24640270015461618,1.3949898639143634,89.14632988955567,0.6661289024290926,5.041738174205036
166.8395112672627,11.896875984525202,50.84918208544589,5.978509910946479,456.84581906914445,29.9834283060385,111.06133380277554,0.2081431601183636,1.2216478714378627,57.72927007855979,0.5343217355767118,4.289295533612965
236.7987562257201,12.06792542436331,55.82290650136689,6.444915346756377,646.4330411484527,39.43000705340644,127.33823492589349,0.2623074521321077,1.1447020426287629,45.0,0.566535190939509,5.741705895894841
137.28223776430002,14.558208274875202,32.154747539615386,6.397875620558151,918.8970150507188,34.00651447841003,122.96305732445117,0.17083489952328765,1.1958520834278987,95.28225233267382,0.5976252060547744,3.8237520975449075
195.22926356226398,11.21219583803163,45.43418003570253,3.050131884133691,401.78832465376956,20.307518435405044,121.2575018587102,0.22506496143284882,1.2153962159151337,45.0,0.5205631067809243,5.180846366185316
100.17813315216584,8.50355047612691,42.57832551227482,5.352752914686812,1123.8979338427562,26.23475379696861,124.2199993700675,0.15754688955477286,1.1334135215957413,78.13370572319378,0.5363212655797154,3.585199032544506
203.40520893958382,14.231995516376307,40.2217220465096,4.009662139210422,1312.5948274574837,24.234001735897998,108.55471228956797,0.23692340621050906,0.9039283383593922,53.8560946777376,0.5611427192565357,5.2154396552134745
186.86690487898457,13.186490152323312,59.13056756220169,4.799765493127943,295.4584462486605,30.01582310817352,129.47932795676365,0.2008604317227658,1.0236242766412362,45.0,0.49460248174735266,5.544320649251162
138.48928024452118,11.747330904963103,60.087972762573,5.167903930721547,1404.087466171065,31.393339075224304,110.11261880180888,0.25398161983268663,1.0436077501928538,60.57812710719729,0.5836003757328391,4.5955988526659795
204.9120599242974,15.221537261274934,60.696933221512644,3.0994801702155703,917.8455811128963,29.260258986618595,128.31088003366776,0.18054681426871036,1.0171003585133513,51.38124402733881,0.49758106398332524,5.67277469889443
92.75868123367914,12.528064395774116,37.68935401976761,4.495144170447163,185.93199167029866,23.501051874255136,105.2415652808128,0.19356385177221763,1.195584057517458,45.0,0.4795638517722176,4.519543747697923
106.94188481530695,8.80617720677031,36.796934192159334,4.50848927397535,1176.1491509814452,39.106254255142424,109.33622175392317,0.23722839615967622,1.1414100046071614,73.3023806620199,0.6024750620133319,4.007214612431216
218.95872121407464,12.131148920417345,55.929180520779525,4.577171158113617,634.5723761314206,34.78537955877812,106.60130974307215,0.2915709302273644,1.1845276952818737,45.0,0.5920522616823201,5.368636547015147
214.1949889332609,9.024027915545071,58.74846086380409,6.089672368417333,859.1078847173756,38.549195870689346,125.92001462960584,0.2285600664779332,1.0661711455585503,57.65325405599493,0.5672607445298107,4.957763625482926
192.31222940770544,11.940722212303045,33.58951253303521,4.160881613007998,1327.466036863907,30.460796614365066,126.9651746479999,0.21751602260718667,0.9734025249112335,76.60815815606522,0.6071456879353749,4.281574072075653
163.45498886735254,9.957325474545861,30.703314554970657,6.290575156349512,836.0532811360297,38.725170052497305,125.37419108364496,0.22558408149666792,1.4100301271976539,86.00943239076342,0.631811019982229,4.0051237054744435
178.99656572593796,9.544168536311242,44.23824082328277,4.161192976757876,405.4710750518485,21.535618585094145,119.73997431134354,0.18300777217471814,1.4384533555805192,45.0,0.47509705097716515,4.739751718260363
108.52933693323725,10.853512243770526,50.16287212640415,4.513682324672589,1010.8275262085297,27.66759032071726,118.24885736091908,0.18344911626271324,0.9217464584629619,67.36398675992032,0.5320682791904902,3.980507611017284
208.5154078369435,12.147323444405972,42.96133321378479,6.130074804276913,1362.1797031939732,28.352274390025894,112.96837516837111,0.21112738847798382,1.231898870407145,91.93991571228393,0.6536653602395719,3.3239469422676144
100.73286666273196,13.736393017770798,43.32390814527187,2.9157570756591404,543.6485987552918,38.46865077979024,110.07072353300771,0.2685217149469948,1.0051193418021271,45.0,0.5545217149469948,5.705973905781835
82.8986357208056,11.241315531817062,37.70034531238544,4.07542456710698,1428.2642069628262,30.0598995338431,112.55321511116804,0.19473922762960305,1.3565636475314276,94.22291815274887,0.6185633984573,3.044135627212375
167.52479793317417,8.719003983514359,49.169645359341345,6.190970172452435,1265.4824825279497,23.466536135091253,111.34532045995873,0.2792160295335899,1.119013293240724,45.0,0.5688962370995565,5.369066530365519
109.11604817454804,14.914688328864418,59.2142134943948,2.9875957744526875,1173.8101038358225,30.2876062980466,126.37992046099711,0.2619561966763724,0.9853361377104805,45.0,0.5479561966763724,6.490621247502432
231.2579826315541,9.198110690478734,45.680024870014826,5.161811554508532,332.50706607564314,27.305431016857693,108.16841022859019,0.2937541480309641,1.3401064969539982,45.0,0.5968183243835905,5.403094508937219
146.51441351704148,10.513219142397062,35.24652999803856,3.612384565066429,695.390334549119,21.681329529453688,124.02973684091808,0.2494542121619775,1.2184830614516444,45.0,0.5354542121619775,5.497190892421169
140.30160013620016,10.115190317043563,61.99026862314497,2.3161099938166663,1032.1256943730243,27.91002125217835,107.90386359030595,0.21010888427227004,1.0119010763332212,45.0,0.49610888427227007,4.6139398880976445
141.27356489114285,8.945331367295498,60.73249477488807,2.152200001957212,608.8881815175514,34.46153012972531,116.86703257887412,0.23145051700003955,1.3469296770497823,45.0,0.5174505170000395,5.099949867857674
172.46217702530447,9.694160197679496,46.78256627228615,2.604888805828172,1337.068677441602,31.54968488746975,117.81382120500865,0.1537800177026977,1.4200026065948892,68.4164026758666,0.5125175914873767,3.6559975581577246
162.77939720147094,11.975346952124188,49.44618559166098,3.144506256779321,1418.4164746213298,38.33579682053784,116.65799020910524,0.25280386550239065,1.2540253664733585,61.3391338542719,0.588211533686769,4.769706148043647
249.55698663218266,10.090243264345808,59.57914511124564,4.556673005835689,1281.9505165820897,38.274598627737674,123.10395249450634,0.27908163871670466,1.0357899570054332,45.0,0.5859886059094631,5.744088441180114
134.6485468079704,15.246061215113173,56.774893158104675,4.684231039313063,1189.6890590863234,26.18481118057993,113.65728107726164,0.24336351769973022,1.0332805736754422,62.10381798835238,0.5772542080671169,5.453770484865368
190.27573082085596,14.04187056297717,30.057866307014965,6.389998094928715,738.0591196440557,25.575634813998825,117.36550276240426,0.16416848860413197,1.1118319004676336,75.51126293915446,0.5497926242341391,4.073089306134614
203.55559670105455,10.297305581107098,37.57529124124246,4.892943480191918,1301.2674798538424,36.388679795559995,110.87965105597769,0.2543413853230102,1.408116310092105,68.87790114576376,0.6244138949762443,4.357908926808275
237.46890713189438,8.624095282146376,53.37077386339003,4.240806120597085,242.8040176799675,34.368284113103314,128.12765055499776,0.2494039203603077,1.248606400334832,45.0,0.5537723908580056,5.627854741122801
122.27964350510378,10.409521526378953,38.105507090727954,2.550192685787274,453.55631566592854,30.09821293117517,114.52487975036262,0.17953011215222045,0.9665557941941436,45.0,0.4655301121522205,4.540410532098996
89.29393851797425,13.584123275518369,41.37193201399223,5.490362515178781,1087.0007206108141,35.072522837999045,110.30253120830305,0.19846099595267377,1.0878510529183993,96.01533935999629,0.6273039461606634,3.3851266688049906
83.80561256078546,8.532773093201456,51.506773539492265,3.8444507493845004,1397.0982452483297,33.22557653706243,117.24186074624548,0.29989395360101945,1.121721092178927,45.0,0.5858939536010195,5.7507497774893706
116.61625762542006,9.166061577943239,46.27313597083073,4.90355916935444,386.01765293485585,24.464483005651065,111.57874464237688,0.22844707034564876,1.0104321949502926,45.0,0.5144470703456487,4.902692485115448
192.05044032537165,8.556464635949943,31.26319368232194,2.208706443829425,494.46761336723046,28.57974848608859,112.1681382756247,0.29210279270265205,1.1216298451257338,45.0,0.5869333851709801,5.51567315671141
202.80180733967754,8.914943826330116,49.652366166241606,5.475989676277103,769.5379063223257,30.93823372027137,113.00817412081805,0.27693085334527107,1.1138809197378972,45.0,0.5740192328866034,5.400949536422042
200.77861877659348,14.844158969053659,35.48186410339795,4.61927530798866,1019.2494311780086,30.372589038488464,109.32911906258173,0.26188382438563207,1.2546361932720969,56.70662969982596,0.5940999810927652,5.550312403697173
249.283149736681,8.882201368676906,51.35658359521251,3.213262458849801,208.54318879415013,26.921877326214663,112.57752711223817,0.22726879571406777,1.0026419780586768,45.0,0.5341182571587708,4.923656294256254
103.99059499801864,14.522600464911395,31.947560179771187,6.114637517737762,315.90677417140137,27.904255915591964,118.75492381940046,0.29715097371279064,1.1517208140115582,45.0,0.5831509737127907,6.467281778057494
155.4327984567093,8.221979854071595,50.12771057151094,5.68264299603636,268.99844161814053,34.9607083231615,129.5274402939048,0.1516359722224301,1.0778390167440712,45.0,0.4387768598983391,4.760147163480967
82.73523391651963,8.458385835748286,45.76594185905596,5.55803750160352,276.37350845982905,39.3020358561774,107.74220984618864,0.19742321220434958,1.097944316718091,45.0,0.4834232122043496,4.490367362318633
219.17579893192055,12.842648645092776,52.28437813390366,2.6724538446677744,211.04788290197394,29.989394544110926,119.91753910280515,0.17016782703100916,1.3420871034005688,45.0,0.47069474480671253,4.857322680979697
220.12828513318922,14.001152317062783,45.14372146372111,4.186901938608285,927.909121558124,39.81023144502218,128.185515873973,0.18822058696466967,0.9577543399424613,75.97989697221095,0.5858298845900622,4.617622170385569
128.02704830794576,13.155641397133264,49.92629432605011,4.347942588943358,471.3209104579166,27.331217681568084,115.70420594216642,0.21793173715807,1.2144079138108417,52.47022013391203,0.5248483535330237,5.015318476884442
248.97793030092654,9.848252662064954,48.145461426326825,4.201689360291214,736.7723422893048,29.645418325968233,120.22725208814242,0.2652349826137609,1.1729745153882918,45.0,0.5720203479769556,5.5227985712156595
183.96468524615898,13.816613287607492,30.997258030252855,4.809080971997888,1173.0313681009839,23.497919969240318,124.14494536362557,0.20532363218223332,1.4189667648908904,86.14617592512894,0.6201872542747282,4.271883176491464
89.3543002215019,10.603088661208083,34.418039501893034,4.500891556561964,1071.8370654521887,36.06343635602529,126.44814249497722,0.17565735478731598,1.2479998594080273,90.91070405764323,0.5902073261487171,3.4166666746763035
104.4652515782632,10.554524969021706,38.14797238990427,2.5115278665235516,914.1626307601377,37.14039607891958,122.0978066249763,0.15913849650556142,1.2873514936473742,68.00591284489217,0.5095550524712595,3.856233235014599
83.19980841584001,14.365237404994673,50.62624754111821,3.575109657250681,252.72675132282848,29.654574337479062,107.2399894843539,0.2900269827216915,1.2075177751413086,45.0,0.5760269827216915,5.989038455275315
91.07500642163745,8.79068170870333,62.823726481431706,2.645797242419068,455.7902262348389,38.08111072283826,128.64321226195977,0.29145958704035935,1.30382604817977,45.0,0.5774595870403594,6.036872271426066
107.34570305353697,8.157747669787069,31.76973439205203,5.884047800806418,1362.6863666154634,28.312178403009785,115.99424139197977,0.1628435771865844,0.986404687705869,83.10002937542751,0.5555236594377815,3.2124881716044604
240.878618540009,11.539848142530559,38.409004036770604,2.937780848158434,1215.4719782723605,28.763869017421897,116.73026965575099,0.23337227889544498,1.403105137828932,53.58309149534167,0.5661295359659997,4.838850970823918
207.34528858781397,8.451992395368919,36.088742600920746,6.34443048585644,949.3018208186131,20.90150145339549,128.93826749001104,0.2625752789683091,1.1554561210743497,45.0,0.5606177895717501,5.776727163384573
109.52543197709522,13.630459354779653,62.238199308915604,3.6898940970337075,691.6106588396751,35.683924329451365,115.84451176729306,0.22369911743183146,1.3029466470752684,65.64106067916538,0.5674940873334946,4.782745186748251
105.61958031286493,15.042670594417206,54.208993308571685,5.03496378289803,770.3713821135748,35.95046130659273,125.43184536817175,0.2990438909731036,1.4391455340815784,51.85155685881582,0.6042282501777879,6.622379961513088
189.7261620818394,8.284018423716253,45.27706938172791,5.292743877989725,1441.5099848957477,29.28284102565069,109.57569398414834,0.22291710027138556,1.1166610506701862,75.59152777626453,0.6085871973723771,3.808052921185214
126.40255924028304,8.796905087033306,38.81117965948328,3.8155585907820826,451.9831594662328,21.825747946890402,106.4512362841852,0.25605967479108666,0.9940830187436556,45.0,0.5420596747910866,4.996329859144069
109.70929444182423,14.46161574314553,47.76168149349654,3.12982160924517,701.0141304886241,24.0666766401689,110.1259152163804,0.21136294695979546,1.4165626632041186,63.00383827389122,0.5477736941266909,4.797571629816099
147.15883590729612,11.105421344979273,43.98655940090077,3.677662258209149,184.86746451684215,39.3846622754378,122.71627016199594,0.2880351509694199,1.3628901495159507,45.0,0.5740351509694199,5.815248720898456
249.15088430119457,12.485434312742761,59.15275782421912,3.073324166775598,390.90825391789156,29.26788511474899,115.7769623052213,0.17236471930776026,1.2343545626545158,45.0,0.4791864050110112,4.647094609977104
112.82049730490894,13.11575799564636,56.93212480563293,6.222351408308449,492.0514032950058,22.887707181655276,109.31185900573956,0.299278968217226,1.0380227120069647,45.0,0.585278968217226,5.798083307013858
202.87450955076207,14.370833470003536,40.06221574226323,5.263009212098095,411.6899232273744,23.9321165996762,106.5888528079795,0.1834200679979124,0.996274754606626,45.0,0.4805237150035725,4.9747431287534996
244.6905711390134,14.806807903676315,35.66835310607432,3.6249615442131473,254.28885043822038,23.238396736890042,105.36564916470171,0.19586107530164765,1.0875359731503185,45.0,0.5017460952408406,5.171609649596819
172.3971973130641,9.006510584653046,63.93315940492347,2.4393489161085156,726.1424332505724,37.195630713845546,125.97374616545136,0.1653754333340142,1.1599566126426606,45.0,0.4560788447697577,4.774663921745243
241.3424874471588,9.147371146637568,61.277541346076944,2.4814102494243846,1214.5746781234816,33.73252115035558,118.17759099940848,0.20282636583515667,1.4021966351431194,48.272649528652046,0.5185667226389051,4.7700042081923355
149.25737510058138,10.952945539361416,39.158941338054646,5.681465771736041,1221.9193316107549,28.600502051690597,120.03316709017375,0.15600936455126369,0.9064540240636966,81.0630088742743,0.5429857893992318,3.343132465387243
238.60840880251553,11.73763419952477,42.257593164720774,2.866701102958905,338.5788271156011,27.222605929402306,118.9963917583447,0.2846413340788082,1.190122057878664,45.0,0.5892490999273365,5.664536987669241
121.19484754921862,8.956543653408994,59.01281859966254,2.9870833321018653,757.3569111289362,28.284231563056537,123.56566121519779,0.29887810259955006,1.0741496023817418,45.0,0.5848781025995501,5.9436301164821295
118.59737098334637,11.816598318932028,62.11599934297298,3.6610529566353933,646.9626873480332,24.847671835051923,121.43819849108314,0.29393811442289036,1.204690814121536,45.0,0.5799381144228903,5.829444752994972
192.00005695419398,8.579629866508187,48.71524282438658,4.738843553108013,1007.1953134436267,26.37937906703284,106.92703546720823,0.2942375312218509,1.0801815656289753,45.0,0.5890575431822317,5.367882093021272
163.5554845822594,14.085713072884108,58.23714078553466,2.8985283901580385,406.5961407232083,28.659215445853697,122.66992500275187,0.16764299138102837,1.1758977831645332,45.0,0.45648964314330287,5.263676614687455
139.71161938328137,12.21855318469504,64.36183084457198,4.125107246174758,885.8641112969208,29.35508314183734,106.96936717771636,0.15941003687680916,1.1343660899131858,61.69978261533123,0.49216942819973664,3.6365558426376796
98.68899894803504,10.103875355354457,59.582463026071935,4.226685876276994,181.11819637431876,21.78748115486045,122.34035978730915,0.2229465816931737,0.989964515599242,45.0,0.5089465816931737,5.195726275663515
130.27288312357905,10.498859714214273,49.772026664471696,6.005383792148173,683.2713421319943,29.964947890568222,109.74813617028258,0.26822047370698116,1.4251808132026622,45.499813816174154,0.5556199523922688,5.199337403263294
113.78925801249835,8.513442257744654,64.49219986141192,2.3107035435592156,1399.3576633541159,30.18736843769876,112.87138806180369,0.29793450467542276,1.2569109479299578,45.0,0.5839345046754227,5.592606461614997
248.67159148953033,12.434168536112125,45.688174721390496,3.6459941933338755,515.1053047721352,26.173114599127697,129.6123928209461,0.22324214274467674,1.3299479009070596,45.0,0.5299631769574781,5.550586249984759
187.74792752363004,12.62757665571377,52.63384916647654,2.744175364620708,768.1636054613666,21.049170544627042,114.56883481054152,0.2609016422206101,0.9345522745682845,45.0,0.5548287070005724,5.473868288317643
